day_of_week,dow_name,bin_of_day,bin_of_day_str,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
4,Fri,22,22:00,39.000000,1.615385,0.000000,5.000000,1.388209,0.222291,1.927126,0.859368,0.619163,-0.588166,1.000000,1.000000,3.000000,4.000000,4.620000
4,Fri,23,23:00,39.000000,1.000000,0.000000,4.000000,0.945905,0.151466,0.894737,0.945905,0.983236,1.290595,0.000000,1.000000,1.500000,2.100000,3.620000
5,Sat,0,00:00,39.000000,0.641026,0.000000,4.000000,1.012739,0.162168,1.025641,1.579873,1.596307,2.110882,0.000000,0.000000,1.000000,2.100000,3.620000
5,Sat,1,01:00,39.000000,0.564103,0.000000,3.000000,0.787898,0.126165,0.620783,1.396728,1.308798,1.141427,0.000000,0.000000,1.000000,2.000000,2.620000
5,Sat,2,02:00,39.000000,0.256410,0.000000,1.000000,0.442359,0.070834,0.195682,1.725200,1.160852,-0.690587,0.000000,0.000000,0.500000,1.000000,1.000000
5,Sat,3,03:00,39.000000,0.358974,0.000000,2.000000,0.627744,0.100519,0.394062,1.748714,1.577673,1.426207,0.000000,0.000000,1.000000,2.000000,2.000000
5,Sat,4,04:00,39.000000,0.128205,0.000000,3.000000,0.522115,0.083605,0.272605,4.072501,4.859197,25.439684,0.000000,0.000000,0.000000,1.000000,2.240000
5,Sat,5,05:00,39.000000,0.282051,0.000000,2.000000,0.559545,0.089599,0.313090,1.983841,1.909171,2.869509,0.000000,0.000000,0.000000,1.100000,2.000000
5,Sat,6,06:00,39.000000,0.179487,0.000000,1.000000,0.388776,0.062254,0.151147,2.166040,1.737954,1.072876,0.000000,0.000000,0.000000,1.000000,1.000000
5,Sat,7,07:00,39.000000,0.538462,0.000000,2.000000,0.600270,0.096120,0.360324,1.114787,0.614664,-0.503703,0.000000,0.000000,1.000000,1.100000,2.000000
5,Sat,8,08:00,39.000000,4.205128,2.000000,7.000000,1.379922,0.220964,1.904184,0.328152,0.117543,-0.612775,3.000000,4.000000,5.000000,6.100000,7.000000
5,Sat,9,09:00,39.000000,4.410256,1.000000,9.000000,2.185092,0.349895,4.774629,0.495457,0.207382,-0.792170,3.000000,4.000000,6.000000,8.000000,8.620000
5,Sat,10,10:00,39.000000,5.051282,1.000000,10.000000,2.350238,0.376339,5.523617,0.465275,0.358331,-0.520492,3.500000,5.000000,7.000000,9.100000,10.000000
5,Sat,11,11:00,39.000000,4.897436,0.000000,10.000000,2.603589,0.416908,6.778677,0.531623,0.024047,-0.800059,3.000000,5.000000,7.000000,9.000000,9.620000
5,Sat,12,12:00,39.000000,4.025641,0.000000,8.000000,2.389530,0.382631,5.709852,0.593577,0.041289,-0.803769,2.500000,4.000000,5.500000,8.000000,8.000000
5,Sat,13,13:00,39.000000,3.641026,0.000000,9.000000,2.476066,0.396488,6.130904,0.680046,0.381341,-0.726072,2.000000,3.000000,5.000000,8.000000,8.620000
5,Sat,14,14:00,39.000000,2.358974,0.000000,7.000000,1.580925,0.253151,2.499325,0.670175,0.715462,0.653331,1.000000,2.000000,3.000000,5.000000,6.240000
5,Sat,15,15:00,39.000000,1.923077,0.000000,5.000000,1.511093,0.241968,2.283401,0.785768,0.715811,-0.324365,1.000000,2.000000,3.000000,5.000000,5.000000
5,Sat,16,16:00,39.000000,1.307692,0.000000,4.000000,1.004040,0.160775,1.008097,0.767796,0.315236,-0.166997,0.500000,1.000000,2.000000,3.000000,3.620000
5,Sat,17,17:00,39.000000,0.871795,0.000000,4.000000,0.950886,0.152264,0.904184,1.090722,1.235552,1.846109,0.000000,1.000000,1.000000,2.100000,3.620000
5,Sat,18,18:00,39.000000,0.871795,0.000000,3.000000,0.922796,0.147766,0.851552,1.058501,0.901111,0.100749,0.000000,1.000000,1.000000,3.000000,3.000000
5,Sat,19,19:00,39.000000,0.589744,0.000000,2.000000,0.715172,0.114519,0.511471,1.212683,0.804877,-0.579586,0.000000,0.000000,1.000000,2.000000,2.000000
5,Sat,20,20:00,39.000000,0.666667,0.000000,3.000000,0.837708,0.134141,0.701754,1.256562,0.996122,0.057770,0.000000,0.000000,1.000000,2.000000,2.620000
